,Volatility (Actual),Volatility (Future),Future Days,MI,VA,VF,FD,VA Kind,VF Kind
285,Volatility (63 days),Volatility (63 days),Next 1 days,5.7864282993013205,63,63,1,Long,Long
286,Volatility (126 days),Volatility (63 days),Next 1 days,4.123393205684559,126,63,1,Long,Long
287,Volatility (252 days),Volatility (63 days),Next 1 days,4.053677159018726,252,63,1,Long,Long
288,Volatility (2 days),Volatility (63 days),Next 3 days,0.15659296257807842,2,63,3,Short,Long
289,Volatility (3 days),Volatility (63 days),Next 3 days,0.3545857774665997,3,63,3,Short,Long
290,Volatility (5 days),Volatility (63 days),Next 3 days,0.4659582087044569,5,63,3,Short,Long
291,Volatility (10 days),Volatility (63 days),Next 3 days,1.2948891112093683,10,63,3,Short,Long
292,Volatility (21 days),Volatility (63 days),Next 3 days,3.0893224132350325,21,63,3,Long,Long
293,Volatility (63 days),Volatility (63 days),Next 3 days,4.011381121826605,63,63,3,Long,Long
294,Volatility (126 days),Volatility (63 days),Next 3 days,3.7328512576188055,126,63,3,Long,Long
295,Volatility (252 days),Volatility (63 days),Next 3 days,3.7231941931992227,252,63,3,Long,Long
296,Volatility (2 days),Volatility (63 days),Next 5 days,0.16832480996768417,2,63,5,Short,Long
297,Volatility (3 days),Volatility (63 days),Next 5 days,0.36513214624163126,3,63,5,Short,Long
298,Volatility (5 days),Volatility (63 days),Next 5 days,0.4794173353035136,5,63,5,Short,Long
299,Volatility (10 days),Volatility (63 days),Next 5 days,1.3215989569886029,10,63,5,Short,Long
300,Volatility (21 days),Volatility (63 days),Next 5 days,3.195254985729432,21,63,5,Long,Long
301,Volatility (63 days),Volatility (63 days),Next 5 days,4.180177939358137,63,63,5,Long,Long
302,Volatility (126 days),Volatility (63 days),Next 5 days,3.8991263542077337,126,63,5,Long,Long
303,Volatility (252 days),Volatility (63 days),Next 5 days,3.9261272894531487,252,63,5,Long,Long
304,Volatility (2 days),Volatility (63 days),Next 10 days,0.166524284748494,2,63,10,Short,Long
305,Volatility (3 days),Volatility (63 days),Next 10 days,0.37997343526480876,3,63,10,Short,Long
306,Volatility (5 days),Volatility (63 days),Next 10 days,0.4920373545715737,5,63,10,Short,Long
307,Volatility (10 days),Volatility (63 days),Next 10 days,1.3898153389009442,10,63,10,Short,Long
308,Volatility (21 days),Volatility (63 days),Next 10 days,3.222819242956101,21,63,10,Long,Long
309,Volatility (63 days),Volatility (63 days),Next 10 days,3.8655911301845434,63,63,10,Long,Long
310,Volatility (126 days),Volatility (63 days),Next 10 days,3.8442159483358225,126,63,10,Long,Long
311,Volatility (252 days),Volatility (63 days),Next 10 days,3.8781235009469315,252,63,10,Long,Long
312,Volatility (2 days),Volatility (63 days),Next 21 days,0.16941844824372243,2,63,21,Short,Long
313,Volatility (3 days),Volatility (63 days),Next 21 days,0.38684215366622077,3,63,21,Short,Long
314,Volatility (5 days),Volatility (63 days),Next 21 days,0.5161640475390756,5,63,21,Short,Long
315,Volatility (10 days),Volatility (63 days),Next 21 days,1.394136692200064,10,63,21,Short,Long
316,Volatility (21 days),Volatility (63 days),Next 21 days,3.240777259029809,21,63,21,Long,Long
317,Volatility (63 days),Volatility (63 days),Next 21 days,3.6264996746154234,63,63,21,Long,Long
318,Volatility (126 days),Volatility (63 days),Next 21 days,3.763492551457878,126,63,21,Long,Long
319,Volatility (252 days),Volatility (63 days),Next 21 days,3.835494158292913,252,63,21,Long,Long
320,Volatility (2 days),Volatility (63 days),Next 63 days,0.1372988702408362,2,63,63,Short,Long
321,Volatility (3 days),Volatility (63 days),Next 63 days,0.3328830189539955,3,63,63,Short,Long
322,Volatility (5 days),Volatility (63 days),Next 63 days,0.39519642837766344,5,63,63,Short,Long
323,Volatility (10 days),Volatility (63 days),Next 63 days,1.372839149628974,10,63,63,Short,Long
324,Volatility (21 days),Volatility (63 days),Next 63 days,3.3889269999053537,21,63,63,Long,Long
325,Volatility (63 days),Volatility (63 days),Next 63 days,3.92152402491919,63,63,63,Long,Long
326,Volatility (126 days),Volatility (63 days),Next 63 days,4.159466121964768,126,63,63,Long,Long
327,Volatility (252 days),Volatility (63 days),Next 63 days,4.238255881720034,252,63,63,Long,Long
328,Volatility (2 days),Volatility (63 days),Next 126 days,0.10027085742691089,2,63,126,Short,Long
329,Volatility (3 days),Volatility (63 days),Next 126 days,0.2548123027546856,3,63,126,Short,Long
330,Volatility (5 days),Volatility (63 days),Next 126 days,0.293556279867607,5,63,126,Short,Long
331,Volatility (10 days),Volatility (63 days),Next 126 days,1.0658359695785133,10,63,126,Short,Long
332,Volatility (21 days),Volatility (63 days),Next 126 days,2.9347191617592863,21,63,126,Long,Long
333,Volatility (63 days),Volatility (63 days),Next 126 days,3.424852323950132,63,63,126,Long,Long
334,Volatility (126 days),Volatility (63 days),Next 126 days,3.661695540722992,126,63,126,Long,Long
335,Volatility (252 days),Volatility (63 days),Next 126 days,3.8287160941494096,252,63,126,Long,Long
336,Volatility (2 days),Volatility (126 days),Next 1 days,0.15108298416844335,2,126,1,Short,Long
337,Volatility (3 days),Volatility (126 days),Next 1 days,0.33020197909268134,3,126,1,Short,Long
338,Volatility (5 days),Volatility (126 days),Next 1 days,0.41057668050805507,5,126,1,Short,Long
339,Volatility (10 days),Volatility (126 days),Next 1 days,1.3899026297017585,10,126,1,Short,Long
340,Volatility (21 days),Volatility (126 days),Next 1 days,3.518109769542532,21,126,1,Long,Long
341,Volatility (63 days),Volatility (126 days),Next 1 days,4.131857290038412,63,126,1,Long,Long
342,Volatility (126 days),Volatility (126 days),Next 1 days,6.03674124636944,126,126,1,Long,Long
343,Volatility (252 days),Volatility (126 days),Next 1 days,4.470981206347458,252,126,1,Long,Long
344,Volatility (2 days),Volatility (126 days),Next 3 days,0.14821171553057955,2,126,3,Short,Long
345,Volatility (3 days),Volatility (126 days),Next 3 days,0.3261393858757007,3,126,3,Short,Long
346,Volatility (5 days),Volatility (126 days),Next 3 days,0.4148991018277961,5,126,3,Short,Long
347,Volatility (10 days),Volatility (126 days),Next 3 days,1.2815977602944901,10,126,3,Short,Long
348,Volatility (21 days),Volatility (126 days),Next 3 days,3.227260047347884,21,126,3,Long,Long
349,Volatility (63 days),Volatility (126 days),Next 3 days,3.8125860861370766,63,126,3,Long,Long
350,Volatility (126 days),Volatility (126 days),Next 3 days,4.563852147451677,126,126,3,Long,Long
351,Volatility (252 days),Volatility (126 days),Next 3 days,4.1228720196331,252,126,3,Long,Long
352,Volatility (2 days),Volatility (126 days),Next 5 days,0.14731622882240547,2,126,5,Short,Long
353,Volatility (3 days),Volatility (126 days),Next 5 days,0.3498739808896465,3,126,5,Short,Long
354,Volatility (5 days),Volatility (126 days),Next 5 days,0.41482101018047857,5,126,5,Short,Long
355,Volatility (10 days),Volatility (126 days),Next 5 days,1.3175881298973993,10,126,5,Short,Long
356,Volatility (21 days),Volatility (126 days),Next 5 days,3.2916600094293833,21,126,5,Long,Long
357,Volatility (63 days),Volatility (126 days),Next 5 days,3.9845374851480733,63,126,5,Long,Long
358,Volatility (126 days),Volatility (126 days),Next 5 days,4.781316737854205,126,126,5,Long,Long
359,Volatility (252 days),Volatility (126 days),Next 5 days,4.349334169645873,252,126,5,Long,Long
360,Volatility (2 days),Volatility (126 days),Next 10 days,0.1425629140364464,2,126,10,Short,Long
361,Volatility (3 days),Volatility (126 days),Next 10 days,0.34804906041472883,3,126,10,Short,Long
362,Volatility (5 days),Volatility (126 days),Next 10 days,0.4307835346812299,5,126,10,Short,Long
363,Volatility (10 days),Volatility (126 days),Next 10 days,1.3508299417654008,10,126,10,Short,Long
364,Volatility (21 days),Volatility (126 days),Next 10 days,3.33050606315513,21,126,10,Long,Long
365,Volatility (63 days),Volatility (126 days),Next 10 days,3.9422045168262856,63,126,10,Long,Long
366,Volatility (126 days),Volatility (126 days),Next 10 days,4.520221003480113,126,126,10,Long,Long
367,Volatility (252 days),Volatility (126 days),Next 10 days,4.302221741233341,252,126,10,Long,Long
368,Volatility (2 days),Volatility (126 days),Next 21 days,0.15968230803963657,2,126,21,Short,Long
369,Volatility (3 days),Volatility (126 days),Next 21 days,0.35083420441675184,3,126,21,Short,Long
370,Volatility (5 days),Volatility (126 days),Next 21 days,0.4494533429820162,5,126,21,Short,Long
371,Volatility (10 days),Volatility (126 days),Next 21 days,1.3188470815679194,10,126,21,Short,Long
372,Volatility (21 days),Volatility (126 days),Next 21 days,3.3369999032137247,21,126,21,Long,Long
373,Volatility (63 days),Volatility (126 days),Next 21 days,3.9777485446464893,63,126,21,Long,Long
374,Volatility (126 days),Volatility (126 days),Next 21 days,4.2908273422081065,126,126,21,Long,Long
375,Volatility (252 days),Volatility (126 days),Next 21 days,4.203515069509969,252,126,21,Long,Long
376,Volatility (2 days),Volatility (126 days),Next 63 days,0.1625482409929706,2,126,63,Short,Long
377,Volatility (3 days),Volatility (126 days),Next 63 days,0.36112849305933903,3,126,63,Short,Long
378,Volatility (5 days),Volatility (126 days),Next 63 days,0.4553450630206308,5,126,63,Short,Long
379,Volatility (10 days),Volatility (126 days),Next 63 days,1.3664259531636924,10,126,63,Short,Long
380,Volatility (21 days),Volatility (126 days),Next 63 days,3.3657926444644244,21,126,63,Long,Long
381,Volatility (63 days),Volatility (126 days),Next 63 days,4.502696925051284,63,126,63,Long,Long
382,Volatility (126 days),Volatility (126 days),Next 63 days,4.0958201490243304,126,126,63,Long,Long
383,Volatility (252 days),Volatility (126 days),Next 63 days,4.1790296595030885,252,126,63,Long,Long
384,Volatility (2 days),Volatility (126 days),Next 126 days,0.13356330420956475,2,126,126,Short,Long
385,Volatility (3 days),Volatility (126 days),Next 126 days,0.31138131069517616,3,126,126,Short,Long
386,Volatility (5 days),Volatility (126 days),Next 126 days,0.37087467450710765,5,126,126,Short,Long
387,Volatility (10 days),Volatility (126 days),Next 126 days,1.4080106091520719,10,126,126,Short,Long
388,Volatility (21 days),Volatility (126 days),Next 126 days,3.5917840786462762,21,126,126,Long,Long
389,Volatility (63 days),Volatility (126 days),Next 126 days,4.174376659864716,63,126,126,Long,Long
390,Volatility (126 days),Volatility (126 days),Next 126 days,4.445174643422642,126,126,126,Long,Long
391,Volatility (252 days),Volatility (126 days),Next 126 days,4.530767601731527,252,126,126,Long,Long
392,Volatility (2 days),Volatility (252 days),Next 1 days,0.14047403602764152,2,252,1,Short,Long
393,Volatility (3 days),Volatility (252 days),Next 1 days,0.3227757282771142,3,252,1,Short,Long
394,Volatility (5 days),Volatility (252 days),Next 1 days,0.37800245551333855,5,252,1,Short,Long
395,Volatility (10 days),Volatility (252 days),Next 1 days,1.3756921203855637,10,252,1,Short,Long
396,Volatility (21 days),Volatility (252 days),Next 1 days,3.517160419752661,21,252,1,Long,Long
397,Volatility (63 days),Volatility (252 days),Next 1 days,4.074355734507149,63,252,1,Long,Long
398,Volatility (126 days),Volatility (252 days),Next 1 days,4.514280296014773,126,252,1,Long,Long
399,Volatility (252 days),Volatility (252 days),Next 1 days,6.16018398321247,252,252,1,Long,Long
400,Volatility (2 days),Volatility (252 days),Next 3 days,0.13765884156465624,2,252,3,Short,Long
401,Volatility (3 days),Volatility (252 days),Next 3 days,0.33127245817839324,3,252,3,Short,Long
402,Volatility (5 days),Volatility (252 days),Next 3 days,0.37094596777326405,5,252,3,Short,Long
403,Volatility (10 days),Volatility (252 days),Next 3 days,1.2931225350912774,10,252,3,Short,Long
404,Volatility (21 days),Volatility (252 days),Next 3 days,3.348116856387057,21,252,3,Long,Long
405,Volatility (63 days),Volatility (252 days),Next 3 days,3.8218043703409275,63,252,3,Long,Long
406,Volatility (126 days),Volatility (252 days),Next 3 days,4.227428689174408,126,252,3,Long,Long
407,Volatility (252 days),Volatility (252 days),Next 3 days,4.957564430760522,252,252,3,Long,Long
408,Volatility (2 days),Volatility (252 days),Next 5 days,0.13878295219369896,2,252,5,Short,Long
409,Volatility (3 days),Volatility (252 days),Next 5 days,0.3289911963041847,3,252,5,Short,Long
410,Volatility (5 days),Volatility (252 days),Next 5 days,0.3845904298556375,5,252,5,Short,Long
411,Volatility (10 days),Volatility (252 days),Next 5 days,1.3223631086645309,10,252,5,Short,Long
412,Volatility (21 days),Volatility (252 days),Next 5 days,3.4000897560986854,21,252,5,Long,Long
413,Volatility (63 days),Volatility (252 days),Next 5 days,3.9801242676079953,63,252,5,Long,Long
414,Volatility (126 days),Volatility (252 days),Next 5 days,4.375644724767026,126,252,5,Long,Long
415,Volatility (252 days),Volatility (252 days),Next 5 days,5.134116557720567,252,252,5,Long,Long
416,Volatility (2 days),Volatility (252 days),Next 10 days,0.14126529079039418,2,252,10,Short,Long
417,Volatility (3 days),Volatility (252 days),Next 10 days,0.3283934967414668,3,252,10,Short,Long
418,Volatility (5 days),Volatility (252 days),Next 10 days,0.3930995185046777,5,252,10,Short,Long
419,Volatility (10 days),Volatility (252 days),Next 10 days,1.3129763795257565,10,252,10,Short,Long
420,Volatility (21 days),Volatility (252 days),Next 10 days,3.4230726128019793,21,252,10,Long,Long
421,Volatility (63 days),Volatility (252 days),Next 10 days,3.926756065632944,63,252,10,Long,Long
422,Volatility (126 days),Volatility (252 days),Next 10 days,4.329633295451272,126,252,10,Long,Long
423,Volatility (252 days),Volatility (252 days),Next 10 days,4.908923408799789,252,252,10,Long,Long
424,Volatility (2 days),Volatility (252 days),Next 21 days,0.13590573328356914,2,252,21,Short,Long
425,Volatility (3 days),Volatility (252 days),Next 21 days,0.3278514515002833,3,252,21,Short,Long
426,Volatility (5 days),Volatility (252 days),Next 21 days,0.4034183433057361,5,252,21,Short,Long
427,Volatility (10 days),Volatility (252 days),Next 21 days,1.301830493198417,10,252,21,Short,Long
428,Volatility (21 days),Volatility (252 days),Next 21 days,3.408098095715899,21,252,21,Long,Long
429,Volatility (63 days),Volatility (252 days),Next 21 days,3.9470093671166575,63,252,21,Long,Long
430,Volatility (126 days),Volatility (252 days),Next 21 days,4.350630652484492,126,252,21,Long,Long
431,Volatility (252 days),Volatility (252 days),Next 21 days,4.642365125614486,252,252,21,Long,Long
432,Volatility (2 days),Volatility (252 days),Next 63 days,0.1563435954232668,2,252,63,Short,Long
433,Volatility (3 days),Volatility (252 days),Next 63 days,0.3505814294907541,3,252,63,Short,Long
434,Volatility (5 days),Volatility (252 days),Next 63 days,0.4302065805673845,5,252,63,Short,Long
435,Volatility (10 days),Volatility (252 days),Next 63 days,1.3497134345888488,10,252,63,Short,Long
436,Volatility (21 days),Volatility (252 days),Next 63 days,3.3849262838076566,21,252,63,Long,Long
437,Volatility (63 days),Volatility (252 days),Next 63 days,3.9606978408141433,63,252,63,Long,Long
438,Volatility (126 days),Volatility (252 days),Next 63 days,4.371359638999737,126,252,63,Long,Long
439,Volatility (252 days),Volatility (252 days),Next 63 days,4.437114354656941,252,252,63,Long,Long
440,Volatility (2 days),Volatility (252 days),Next 126 days,0.16135752607652432,2,252,126,Short,Long
441,Volatility (3 days),Volatility (252 days),Next 126 days,0.3459439361584886,3,252,126,Short,Long
442,Volatility (5 days),Volatility (252 days),Next 126 days,0.425078228610694,5,252,126,Short,Long
443,Volatility (10 days),Volatility (252 days),Next 126 days,1.3444856565316314,10,252,126,Short,Long
444,Volatility (21 days),Volatility (252 days),Next 126 days,3.426399255990648,21,252,126,Long,Long
445,Volatility (63 days),Volatility (252 days),Next 126 days,3.9692520566511984,63,252,126,Long,Long
446,Volatility (126 days),Volatility (252 days),Next 126 days,4.8141543890622085,126,252,126,Long,Long
447,Volatility (252 days),Volatility (252 days),Next 126 days,4.372548760390658,252,252,126,Long,Long
