,Volatility (Actual),Volatility (Future),Future Days,MI,VA,VF,FD,VA Kind,VF Kind
285,Volatility (63 days),Volatility (63 days),Next 1 days,5.1124437950356185,63,63,1,Long,Long
286,Volatility (126 days),Volatility (63 days),Next 1 days,3.595900755781837,126,63,1,Long,Long
287,Volatility (252 days),Volatility (63 days),Next 1 days,3.5958673893628683,252,63,1,Long,Long
288,Volatility (2 days),Volatility (63 days),Next 3 days,0.09629677451488217,2,63,3,Short,Long
289,Volatility (3 days),Volatility (63 days),Next 3 days,0.3094783114103352,3,63,3,Short,Long
290,Volatility (5 days),Volatility (63 days),Next 3 days,0.41564533574345663,5,63,3,Short,Long
291,Volatility (10 days),Volatility (63 days),Next 3 days,1.160858472487682,10,63,3,Short,Long
292,Volatility (21 days),Volatility (63 days),Next 3 days,2.845820880566223,21,63,3,Long,Long
293,Volatility (63 days),Volatility (63 days),Next 3 days,3.5201711587653945,63,63,3,Long,Long
294,Volatility (126 days),Volatility (63 days),Next 3 days,3.2814562264843596,126,63,3,Long,Long
295,Volatility (252 days),Volatility (63 days),Next 3 days,3.2392077765126173,252,63,3,Long,Long
296,Volatility (2 days),Volatility (63 days),Next 5 days,0.11145331140250825,2,63,5,Short,Long
297,Volatility (3 days),Volatility (63 days),Next 5 days,0.3082310849592691,3,63,5,Short,Long
298,Volatility (5 days),Volatility (63 days),Next 5 days,0.43414022680071973,5,63,5,Short,Long
299,Volatility (10 days),Volatility (63 days),Next 5 days,1.2000974721617643,10,63,5,Short,Long
300,Volatility (21 days),Volatility (63 days),Next 5 days,2.8938323991807726,21,63,5,Long,Long
301,Volatility (63 days),Volatility (63 days),Next 5 days,3.6359989744237287,63,63,5,Long,Long
302,Volatility (126 days),Volatility (63 days),Next 5 days,3.4008386598151303,126,63,5,Long,Long
303,Volatility (252 days),Volatility (63 days),Next 5 days,3.346749590317589,252,63,5,Long,Long
304,Volatility (2 days),Volatility (63 days),Next 10 days,0.12244875762083307,2,63,10,Short,Long
305,Volatility (3 days),Volatility (63 days),Next 10 days,0.3440599407739633,3,63,10,Short,Long
306,Volatility (5 days),Volatility (63 days),Next 10 days,0.4517274565853695,5,63,10,Short,Long
307,Volatility (10 days),Volatility (63 days),Next 10 days,1.2305606434538365,10,63,10,Short,Long
308,Volatility (21 days),Volatility (63 days),Next 10 days,2.872524199246549,21,63,10,Long,Long
309,Volatility (63 days),Volatility (63 days),Next 10 days,3.3144192334762725,63,63,10,Long,Long
310,Volatility (126 days),Volatility (63 days),Next 10 days,3.293686690317485,126,63,10,Long,Long
311,Volatility (252 days),Volatility (63 days),Next 10 days,3.2588565483372443,252,63,10,Long,Long
312,Volatility (2 days),Volatility (63 days),Next 21 days,0.10829066228509454,2,63,21,Short,Long
313,Volatility (3 days),Volatility (63 days),Next 21 days,0.3639544827273715,3,63,21,Short,Long
314,Volatility (5 days),Volatility (63 days),Next 21 days,0.5000536513963043,5,63,21,Short,Long
315,Volatility (10 days),Volatility (63 days),Next 21 days,1.318642591183946,10,63,21,Short,Long
316,Volatility (21 days),Volatility (63 days),Next 21 days,2.8683879428796617,21,63,21,Long,Long
317,Volatility (63 days),Volatility (63 days),Next 21 days,3.1892143079034354,63,63,21,Long,Long
318,Volatility (126 days),Volatility (63 days),Next 21 days,3.274111547246223,126,63,21,Long,Long
319,Volatility (252 days),Volatility (63 days),Next 21 days,3.3568226964186643,252,63,21,Long,Long
320,Volatility (2 days),Volatility (63 days),Next 63 days,0.06938061287268482,2,63,63,Short,Long
321,Volatility (3 days),Volatility (63 days),Next 63 days,0.29108146211825137,3,63,63,Short,Long
322,Volatility (5 days),Volatility (63 days),Next 63 days,0.3590002466943707,5,63,63,Short,Long
323,Volatility (10 days),Volatility (63 days),Next 63 days,1.2503530333140302,10,63,63,Short,Long
324,Volatility (21 days),Volatility (63 days),Next 63 days,3.0469187770503687,21,63,63,Long,Long
325,Volatility (63 days),Volatility (63 days),Next 63 days,3.4103808329134524,63,63,63,Long,Long
326,Volatility (126 days),Volatility (63 days),Next 63 days,3.543439425518531,126,63,63,Long,Long
327,Volatility (252 days),Volatility (63 days),Next 63 days,3.6319066430500175,252,63,63,Long,Long
328,Volatility (2 days),Volatility (63 days),Next 126 days,0.041306910317294054,2,63,126,Short,Long
329,Volatility (3 days),Volatility (63 days),Next 126 days,0.2007534698685216,3,63,126,Short,Long
330,Volatility (5 days),Volatility (63 days),Next 126 days,0.23758507938933082,5,63,126,Short,Long
331,Volatility (10 days),Volatility (63 days),Next 126 days,0.9728331854326413,10,63,126,Short,Long
332,Volatility (21 days),Volatility (63 days),Next 126 days,2.524962083553279,21,63,126,Long,Long
333,Volatility (63 days),Volatility (63 days),Next 126 days,2.857466833191741,63,63,126,Long,Long
334,Volatility (126 days),Volatility (63 days),Next 126 days,3.1460206844784806,126,63,126,Long,Long
335,Volatility (252 days),Volatility (63 days),Next 126 days,3.2197369928876594,252,63,126,Long,Long
336,Volatility (2 days),Volatility (126 days),Next 1 days,0.0650281250056377,2,126,1,Short,Long
337,Volatility (3 days),Volatility (126 days),Next 1 days,0.26658899112880796,3,126,1,Short,Long
338,Volatility (5 days),Volatility (126 days),Next 1 days,0.34496963468234654,5,126,1,Short,Long
339,Volatility (10 days),Volatility (126 days),Next 1 days,1.2620371555132852,10,126,1,Short,Long
340,Volatility (21 days),Volatility (126 days),Next 1 days,3.1156834696283946,21,126,1,Long,Long
341,Volatility (63 days),Volatility (126 days),Next 1 days,3.6654518929192337,63,126,1,Long,Long
342,Volatility (126 days),Volatility (126 days),Next 1 days,5.27994308921582,126,126,1,Long,Long
343,Volatility (252 days),Volatility (126 days),Next 1 days,3.7989522074720243,252,126,1,Long,Long
344,Volatility (2 days),Volatility (126 days),Next 3 days,0.09250261153541128,2,126,3,Short,Long
345,Volatility (3 days),Volatility (126 days),Next 3 days,0.2947699525762424,3,126,3,Short,Long
346,Volatility (5 days),Volatility (126 days),Next 3 days,0.36846845675651796,5,126,3,Short,Long
347,Volatility (10 days),Volatility (126 days),Next 3 days,1.162248722892417,10,126,3,Short,Long
348,Volatility (21 days),Volatility (126 days),Next 3 days,2.8323687827403345,21,126,3,Long,Long
349,Volatility (63 days),Volatility (126 days),Next 3 days,3.313613411772957,63,126,3,Long,Long
350,Volatility (126 days),Volatility (126 days),Next 3 days,3.9971722310396265,126,126,3,Long,Long
351,Volatility (252 days),Volatility (126 days),Next 3 days,3.5363821335567365,252,126,3,Long,Long
352,Volatility (2 days),Volatility (126 days),Next 5 days,0.0967652070762206,2,126,5,Short,Long
353,Volatility (3 days),Volatility (126 days),Next 5 days,0.2945067765614402,3,126,5,Short,Long
354,Volatility (5 days),Volatility (126 days),Next 5 days,0.3796296593836477,5,126,5,Short,Long
355,Volatility (10 days),Volatility (126 days),Next 5 days,1.161066090397453,10,126,5,Short,Long
356,Volatility (21 days),Volatility (126 days),Next 5 days,2.925609504522925,21,126,5,Long,Long
357,Volatility (63 days),Volatility (126 days),Next 5 days,3.4630668006137295,63,126,5,Long,Long
358,Volatility (126 days),Volatility (126 days),Next 5 days,4.141770513872951,126,126,5,Long,Long
359,Volatility (252 days),Volatility (126 days),Next 5 days,3.6825716023324784,252,126,5,Long,Long
360,Volatility (2 days),Volatility (126 days),Next 10 days,0.09739533192893912,2,126,10,Short,Long
361,Volatility (3 days),Volatility (126 days),Next 10 days,0.31337108074956177,3,126,10,Short,Long
362,Volatility (5 days),Volatility (126 days),Next 10 days,0.3755702611740048,5,126,10,Short,Long
363,Volatility (10 days),Volatility (126 days),Next 10 days,1.1589807269973083,10,126,10,Short,Long
364,Volatility (21 days),Volatility (126 days),Next 10 days,2.965121973043921,21,126,10,Long,Long
365,Volatility (63 days),Volatility (126 days),Next 10 days,3.4812874717754707,63,126,10,Long,Long
366,Volatility (126 days),Volatility (126 days),Next 10 days,3.8474292582553122,126,126,10,Long,Long
367,Volatility (252 days),Volatility (126 days),Next 10 days,3.588449970281424,252,126,10,Long,Long
368,Volatility (2 days),Volatility (126 days),Next 21 days,0.1011870648969202,2,126,21,Short,Long
369,Volatility (3 days),Volatility (126 days),Next 21 days,0.3088138530810429,3,126,21,Short,Long
370,Volatility (5 days),Volatility (126 days),Next 21 days,0.412663996475068,5,126,21,Short,Long
371,Volatility (10 days),Volatility (126 days),Next 21 days,1.2540185780947741,10,126,21,Short,Long
372,Volatility (21 days),Volatility (126 days),Next 21 days,2.933142341902516,21,126,21,Long,Long
373,Volatility (63 days),Volatility (126 days),Next 21 days,3.4599927486099946,63,126,21,Long,Long
374,Volatility (126 days),Volatility (126 days),Next 21 days,3.7891863221330997,126,126,21,Long,Long
375,Volatility (252 days),Volatility (126 days),Next 21 days,3.5895373395037566,252,126,21,Long,Long
376,Volatility (2 days),Volatility (126 days),Next 63 days,0.0984928507149796,2,126,63,Short,Long
377,Volatility (3 days),Volatility (126 days),Next 63 days,0.3406549699323387,3,126,63,Short,Long
378,Volatility (5 days),Volatility (126 days),Next 63 days,0.4274713244678896,5,126,63,Short,Long
379,Volatility (10 days),Volatility (126 days),Next 63 days,1.2137597501319357,10,126,63,Short,Long
380,Volatility (21 days),Volatility (126 days),Next 63 days,2.9628662848254512,21,126,63,Long,Long
381,Volatility (63 days),Volatility (126 days),Next 63 days,3.9121643120379406,63,126,63,Long,Long
382,Volatility (126 days),Volatility (126 days),Next 63 days,3.538293397097293,126,126,63,Long,Long
383,Volatility (252 days),Volatility (126 days),Next 63 days,3.5204203362217283,252,126,63,Long,Long
384,Volatility (2 days),Volatility (126 days),Next 126 days,0.0747390690670553,2,126,126,Short,Long
385,Volatility (3 days),Volatility (126 days),Next 126 days,0.2733006322190734,3,126,126,Short,Long
386,Volatility (5 days),Volatility (126 days),Next 126 days,0.3492270304628633,5,126,126,Short,Long
387,Volatility (10 days),Volatility (126 days),Next 126 days,1.3351039352046143,10,126,126,Short,Long
388,Volatility (21 days),Volatility (126 days),Next 126 days,3.20936310537437,21,126,126,Long,Long
389,Volatility (63 days),Volatility (126 days),Next 126 days,3.539662894715713,63,126,126,Long,Long
390,Volatility (126 days),Volatility (126 days),Next 126 days,3.7683470649021804,126,126,126,Long,Long
391,Volatility (252 days),Volatility (126 days),Next 126 days,3.914195654807722,252,126,126,Long,Long
392,Volatility (2 days),Volatility (252 days),Next 1 days,0.06594923414410037,2,252,1,Short,Long
393,Volatility (3 days),Volatility (252 days),Next 1 days,0.26671723758221066,3,252,1,Short,Long
394,Volatility (5 days),Volatility (252 days),Next 1 days,0.3096300226726747,5,252,1,Short,Long
395,Volatility (10 days),Volatility (252 days),Next 1 days,1.2242544711038112,10,252,1,Short,Long
396,Volatility (21 days),Volatility (252 days),Next 1 days,3.013099049678604,21,252,1,Long,Long
397,Volatility (63 days),Volatility (252 days),Next 1 days,3.5361602398954846,63,252,1,Long,Long
398,Volatility (126 days),Volatility (252 days),Next 1 days,3.832014458981933,126,252,1,Long,Long
399,Volatility (252 days),Volatility (252 days),Next 1 days,5.387597934540098,252,252,1,Long,Long
400,Volatility (2 days),Volatility (252 days),Next 3 days,0.06682003391368507,2,252,3,Short,Long
401,Volatility (3 days),Volatility (252 days),Next 3 days,0.25690171286593166,3,252,3,Short,Long
402,Volatility (5 days),Volatility (252 days),Next 3 days,0.3012802910851615,5,252,3,Short,Long
403,Volatility (10 days),Volatility (252 days),Next 3 days,1.0844284820981045,10,252,3,Short,Long
404,Volatility (21 days),Volatility (252 days),Next 3 days,2.817027719253156,21,252,3,Long,Long
405,Volatility (63 days),Volatility (252 days),Next 3 days,3.2399761746783717,63,252,3,Long,Long
406,Volatility (126 days),Volatility (252 days),Next 3 days,3.520175509253501,126,252,3,Long,Long
407,Volatility (252 days),Volatility (252 days),Next 3 days,4.298726397417118,252,252,3,Long,Long
408,Volatility (2 days),Volatility (252 days),Next 5 days,0.0544236180292792,2,252,5,Short,Long
409,Volatility (3 days),Volatility (252 days),Next 5 days,0.2649147804434131,3,252,5,Short,Long
410,Volatility (5 days),Volatility (252 days),Next 5 days,0.2937921558761678,5,252,5,Short,Long
411,Volatility (10 days),Volatility (252 days),Next 5 days,1.0969752358782507,10,252,5,Short,Long
412,Volatility (21 days),Volatility (252 days),Next 5 days,2.9477835909789687,21,252,5,Long,Long
413,Volatility (63 days),Volatility (252 days),Next 5 days,3.3698370143368295,63,252,5,Long,Long
414,Volatility (126 days),Volatility (252 days),Next 5 days,3.696436761695642,126,252,5,Long,Long
415,Volatility (252 days),Volatility (252 days),Next 5 days,4.393367419422008,252,252,5,Long,Long
416,Volatility (2 days),Volatility (252 days),Next 10 days,0.061898442796450404,2,252,10,Short,Long
417,Volatility (3 days),Volatility (252 days),Next 10 days,0.26335120093268927,3,252,10,Short,Long
418,Volatility (5 days),Volatility (252 days),Next 10 days,0.31610868368033085,5,252,10,Short,Long
419,Volatility (10 days),Volatility (252 days),Next 10 days,1.1103720252250797,10,252,10,Short,Long
420,Volatility (21 days),Volatility (252 days),Next 10 days,2.957890006949688,21,252,10,Long,Long
421,Volatility (63 days),Volatility (252 days),Next 10 days,3.4171219920372224,63,252,10,Long,Long
422,Volatility (126 days),Volatility (252 days),Next 10 days,3.6586731401405457,126,252,10,Long,Long
423,Volatility (252 days),Volatility (252 days),Next 10 days,4.126343321648406,252,252,10,Long,Long
424,Volatility (2 days),Volatility (252 days),Next 21 days,0.0695433141023889,2,252,21,Short,Long
425,Volatility (3 days),Volatility (252 days),Next 21 days,0.2841424439653908,3,252,21,Short,Long
426,Volatility (5 days),Volatility (252 days),Next 21 days,0.3564286994136783,5,252,21,Short,Long
427,Volatility (10 days),Volatility (252 days),Next 21 days,1.161254042911743,10,252,21,Short,Long
428,Volatility (21 days),Volatility (252 days),Next 21 days,2.9492359384916966,21,252,21,Long,Long
429,Volatility (63 days),Volatility (252 days),Next 21 days,3.3899919533951857,63,252,21,Long,Long
430,Volatility (126 days),Volatility (252 days),Next 21 days,3.686420062727431,126,252,21,Long,Long
431,Volatility (252 days),Volatility (252 days),Next 21 days,3.9171405772924284,252,252,21,Long,Long
432,Volatility (2 days),Volatility (252 days),Next 63 days,0.08779493079588008,2,252,63,Short,Long
433,Volatility (3 days),Volatility (252 days),Next 63 days,0.2946889758298239,3,252,63,Short,Long
434,Volatility (5 days),Volatility (252 days),Next 63 days,0.38460600658154753,5,252,63,Short,Long
435,Volatility (10 days),Volatility (252 days),Next 63 days,1.1744738078236638,10,252,63,Short,Long
436,Volatility (21 days),Volatility (252 days),Next 63 days,2.936978700102859,21,252,63,Long,Long
437,Volatility (63 days),Volatility (252 days),Next 63 days,3.385588479254642,63,252,63,Long,Long
438,Volatility (126 days),Volatility (252 days),Next 63 days,3.7011462365794663,126,252,63,Long,Long
439,Volatility (252 days),Volatility (252 days),Next 63 days,3.6818957211044094,252,252,63,Long,Long
440,Volatility (2 days),Volatility (252 days),Next 126 days,0.09220457431307061,2,252,126,Short,Long
441,Volatility (3 days),Volatility (252 days),Next 126 days,0.31514320471072477,3,252,126,Short,Long
442,Volatility (5 days),Volatility (252 days),Next 126 days,0.396786651159303,5,252,126,Short,Long
443,Volatility (10 days),Volatility (252 days),Next 126 days,1.2471904926915203,10,252,126,Short,Long
444,Volatility (21 days),Volatility (252 days),Next 126 days,2.9701323605820944,21,252,126,Long,Long
445,Volatility (63 days),Volatility (252 days),Next 126 days,3.358486864403101,63,252,126,Long,Long
446,Volatility (126 days),Volatility (252 days),Next 126 days,4.107411782274511,126,252,126,Long,Long
447,Volatility (252 days),Volatility (252 days),Next 126 days,3.6485046042696982,252,252,126,Long,Long
